timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,hdop,speed_kmh
1770561070.971058,57.83441750,12.30730400,57.83441484,12.30730769,2.238,2.500,1.050,0.40
1770561071.9767914,57.83442017,12.30730050,57.83441750,12.30730410,2.238,2.500,1.050,0.61
1770561072.9804678,57.83442233,12.30730917,57.83441992,12.30730663,2.238,2.500,1.050,0.73
1770561073.984637,57.83441533,12.30728967,57.83441763,12.30729815,2.238,2.500,1.050,0.85
1770561074.9752572,57.83440333,12.30727150,57.83441048,12.30728482,2.067,2.500,0.870,2.37
1770561075.9845867,57.83439783,12.30726217,57.83440416,12.30727350,2.067,2.500,0.870,2.23
1770561076.978231,57.83439583,12.30725500,57.83439999,12.30726425,2.067,2.500,0.870,1.62
1770561077.9831076,57.83439117,12.30723333,57.83439558,12.30724879,2.067,2.500,0.870,2.21
1770561078.9861856,57.83438700,12.30722933,57.83439129,12.30723906,2.067,2.500,0.870,1.80
1770561079.9715004,57.83438367,12.30723450,57.83438748,12.30723678,2.067,2.500,0.870,1.62
1770561080.9886332,57.83438250,12.30725967,57.83438499,12.30724822,2.067,2.500,0.870,3.17
1770561081.9832509,57.83438283,12.30725950,57.83438391,12.30725386,2.067,2.500,0.870,2.14
1770561082.9866316,57.83438800,12.30726733,57.83438596,12.30726060,2.067,2.500,0.870,2.33
1770561083.9718835,57.83437333,12.30728133,57.83437964,12.30727097,2.067,2.500,0.870,3.07
1770561084.9860237,57.83436150,12.30729383,57.83437057,12.30728240,2.067,2.500,0.870,3.78
1770561085.9780674,57.83435083,12.30730300,57.83436070,12.30729270,2.067,2.500,0.870,3.93
1770561086.9832292,57.83434350,12.30730183,57.83435210,12.30729727,2.067,2.500,0.870,3.35
1770561087.976361,57.83434117,12.30730517,57.83434663,12.30730122,2.067,2.500,0.870,3.07
1770561088.983101,57.83433717,12.30730550,57.83434190,12.30730336,2.124,2.500,0.930,2.91
1770561089.9769886,57.83433933,12.30731717,57.83434062,12.30731026,2.124,2.500,0.930,2.62
1770561090.9810195,57.83433550,12.30732400,57.83433806,12.30731713,2.124,2.500,0.930,2.81
1770561091.9859858,57.83433617,12.30732767,57.83433711,12.30732240,2.124,2.500,0.930,2.25
1770561092.9809048,57.83433700,12.30733683,57.83433706,12.30732962,2.124,2.500,0.930,2.13
1770561093.983267,57.83434200,12.30734250,57.83433953,12.30733606,2.067,2.500,0.870,1.68
1770561094.9708807,57.83434967,12.30734017,57.83434460,12.30733811,2.067,2.500,0.870,0.75
1770561095.9821663,57.83434967,12.30734217,57.83434713,12.30734014,2.067,2.500,0.870,0.79
1770561096.9859645,57.83435200,12.30734000,57.83434957,12.30734007,2.067,2.500,0.870,0.51
