gps_epoch_s,pc_epoch_s,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_x_m,filt_unc_y_m,speed_kmh,sats_used,sats_in_view,direction,altitude_m,alt_unc_m,fix_quality
1770712989.0,1770716589.103,57.834347166666674,12.307376333333332,57.83435422551982,12.307372804528123,4.425,2.5,2.5,0.7960034957732487,5,5,Reverse,72.3,6.637499999999999,1
1770712990.0,1770716590.096,57.83434533333334,12.307376500000002,57.834349779426574,12.307374652264063,4.1499999999999995,2.5,2.5,0.8057097752265642,6,6,Reverse,71.8,6.225,1
1770712991.0,1770716591.1,57.834345166666665,12.3073665,57.83434747304662,12.307370576132032,4.1499999999999995,2.5,2.5,0.7489684189246318,6,6,Reverse,71.5,6.225,1
1770712992.0,1770716592.094,57.834341333333334,12.307373166666666,57.83434440318998,12.307371871399349,4.1499999999999995,2.5,2.5,0.7840143354240231,6,6,Reverse,71.1,6.225,1
1770712993.0,1770716593.098,57.83434183333334,12.307372833333334,57.83434311826166,12.307372352366341,4.1499999999999995,2.5,2.5,0.7436419140944135,6,6,Reverse,70.9,6.225,1
1770712994.0,1770716594.102,57.83434633333333,12.307355666666668,57.83434472579749,12.307364009516505,4.1499999999999995,2.5,2.5,0.7941050991842219,6,6,Reverse,70.8,6.225,1
1770712995.0,1770716595.096,57.83435233333333,12.307341000000001,57.83434852956541,12.307352504758253,4.1499999999999995,2.5,2.5,0.9193786932967604,6,6,Reverse,70.5,6.225,1
1770712996.0,1770716596.102,57.83435599999999,12.307330166666668,57.8343522647827,12.30734133571246,4.1499999999999995,2.5,2.5,1.024976115247017,6,6,Reverse,70.7,6.225,1
1770712997.0,1770716597.097,57.83435716666666,12.307326833333331,57.834354715724686,12.307334084522896,4.1499999999999995,2.5,2.5,1.0987966856624112,6,6,Reverse,70.6,6.225,1
1770712998.0,1770716598.099,57.834358,12.3073205,57.83435635786234,12.307327292261448,4.1499999999999995,2.5,2.5,1.1126673145075558,6,6,Reverse,70.6,6.225,1
1770712999.0,1770716599.094,57.83436199999999,12.307310166666666,57.834359178931166,12.307318729464056,4.1499999999999995,2.5,2.5,1.1475362311957367,6,6,Reverse,70.6,6.225,1
1770713000.0,1770716600.098,57.83436266666666,12.307313166666665,57.834360922798915,12.30731594806536,4.1499999999999995,2.5,2.5,1.0139406454126807,6,6,Reverse,70.6,6.225,1
1770713001.0,1770716601.092,57.83436433333333,12.307321166666668,57.834362628066124,12.307318557366015,4.1499999999999995,2.5,2.5,0.8598275780266806,6,6,Reverse,70.7,6.225,1
1770713002.0,1770716602.097,57.834370166666666,12.307312166666668,57.834366397366395,12.307315362016341,4.1499999999999995,2.5,2.5,0.9196825101685945,6,6,Reverse,71.0,6.225,1
1770713003.0,1770716603.1,57.834371499999996,12.307299833333332,57.83436894868319,12.307307597674836,4.1499999999999995,2.5,2.5,0.9904824898514892,6,6,Reverse,71.1,6.225,1
1770713004.0,1770716604.096,57.834378,12.307291833333332,57.8343734743416,12.307299715504085,4.1499999999999995,2.5,2.5,1.1478944653521084,6,6,Reverse,71.0,6.225,1
1770713005.0,1770716605.1,57.834381833333325,12.307283666666669,57.834377653837464,12.307291691085377,4.1499999999999995,2.5,2.5,1.2675761162584307,6,6,Reverse,71.2,6.225,1
1770713006.0,1770716606.095,57.834385000000005,12.307275333333333,57.83438132691873,12.307283512209354,4.1499999999999995,2.5,2.5,1.412569523442773,6,6,Reverse,71.3,6.225,1
1770713007.0,1770716607.098,57.8343865,12.307275666666666,57.83438391345937,12.30727958943801,4.1499999999999995,2.5,2.5,1.4357866125573768,6,6,Reverse,71.3,6.225,1
1770713008.0,1770716608.103,57.834384666666665,12.307298666666668,57.834384290063014,12.30728912805234,4.1499999999999995,2.5,2.5,1.1715235905337056,6,6,Reverse,71.5,6.225,1
1770713009.0,1770716609.096,57.834387166666666,12.307315166666667,57.83438572836484,12.307302147359502,2.9499999999999997,2.5,2.5,0.9951012506106014,7,7,Reverse,72.7,4.425,1
1770713010.0,1770716610.091,57.834387666666665,12.307336999999999,57.834386697515754,12.30731957367975,2.9499999999999997,2.5,2.5,0.8161958620795697,7,7,Reverse,73.7,4.425,1
1770713011.0,1770716611.096,57.83438533333333,12.307360333333333,57.83438601542454,12.307339953506542,2.9499999999999997,2.5,2.5,0.8109624096325809,7,7,Reverse,74.9,4.425,1
1770713012.0,1770716612.101,57.834386333333335,12.307377666666666,57.834386174378935,12.307358810086605,2.9499999999999997,2.5,2.5,0.732605689004869,7,7,Reverse,76.0,4.425,1
1770713013.0,1770716613.095,57.834385999999995,12.3074,57.834386087189465,12.307379405043301,2.9499999999999997,2.5,2.5,0.8261092253967477,7,7,Reverse,77.1,4.425,1
1770713014.0,1770716614.098,57.834385833333336,12.307412333333332,57.8343859602614,12.307395869188317,2.9499999999999997,2.5,2.5,0.8312646714398085,7,7,Reverse,78.2,4.425,1
1770713015.0,1770716615.103,57.83438116666666,12.307426666666666,57.83438356346403,12.307411267927492,2.9499999999999997,2.5,2.5,1.0539287806927984,7,7,Reverse,79.2,4.425,1
1770713016.0,1770716616.097,57.834381666666665,12.307431166666667,57.83438261506535,12.30742121729708,2.9499999999999997,2.5,2.5,1.0303449874502524,7,7,Reverse,79.6,4.425,1
1770713017.0,1770716617.101,57.83437949999999,12.307429166666669,57.83438105753267,12.307425191981874,2.9499999999999997,2.5,2.5,1.0679057797574834,7,7,Reverse,80.3,4.425,1
1770713018.0,1770716618.096,57.83438366666666,12.307425833333332,57.83438236209967,12.307425512657602,2.9499999999999997,2.5,2.5,1.0038153832484813,7,7,Reverse,80.8,4.425,1
1770713019.0,1770716619.101,57.83438516666667,12.307434166666667,57.83438376438317,12.307429839662134,3.15,2.5,2.5,0.8947598115680674,6,6,Reverse,81.4,4.725,1
1770713020.0,1770716620.096,57.834385000000005,12.307443000000001,57.83438438219159,12.307436419831069,3.15,2.5,2.5,0.7273845266332744,6,6,Reverse,81.7,4.725,1
1770713021.0,1770716621.099,57.83438533333333,12.3074385,57.83438485776246,12.307437459915533,3.15,2.5,2.5,0.5881235230965994,6,6,Reverse,82.2,4.725,1
1770713022.0,1770716622.093,57.83438283333333,12.307441166666669,57.83438384554789,12.307439313291102,3.15,2.5,2.5,0.5670362235085029,6,6,Reverse,82.5,4.725,1
1770713023.0,1770716623.096,57.834380833333334,12.307440666666666,57.834382339440616,12.307439989978883,3.15,2.5,2.5,0.617700416172083,6,6,Reverse,82.8,4.725,1
1770713024.0,1770716624.102,57.83438416666666,12.307434,57.83438325305364,12.307436994989443,3.15,2.5,2.5,0.6430741586360349,6,6,Reverse,82.9,4.725,1
1770713025.0,1770716625.094,57.834382000000005,12.307439833333335,57.83438262652682,12.307438414161389,2.9499999999999997,2.5,2.5,0.5427278724590859,7,7,Reverse,83.2,4.425,1
1770713026.0,1770716626.102,57.834379166666665,12.307446666666666,57.83438089659674,12.307442540414026,2.9499999999999997,2.5,2.5,0.6813929777792457,7,7,Reverse,83.5,4.425,1
1770713027.0,1770716627.092,57.83437716666667,12.307468833333333,57.834379031631705,12.30745568687368,2.9499999999999997,2.5,2.5,1.1013078832276741,7,7,Reverse,83.6,4.425,1
1770713028.0,1770716628.103,57.83436733333333,12.3074955,57.83437318248252,12.30747559343684,2.9499999999999997,2.5,2.5,1.8820453322435173,7,7,Reverse,83.8,4.425,1
1770713029.0,1770716629.089,57.83436933333334,12.307491333333333,57.83437125790793,12.307483463385086,2.9499999999999997,2.5,2.5,2.038879562775324,7,7,Reverse,83.9,4.425,1
1770713030.0,1770716630.098,57.834366,12.3075045,57.83436862895397,12.307493981692543,2.9499999999999997,2.5,2.5,2.2515106577282182,7,7,Reverse,84.2,4.425,1
1770713031.0,1770716631.104,57.8343695,12.307500833333332,57.83436906447698,12.307497407512939,2.9499999999999997,2.5,2.5,2.1684733428812613,7,7,Reverse,84.5,4.425,1
1770713032.0,1770716632.096,57.83436983333333,12.307500333333333,57.83436944890516,12.307498870423135,2.9499999999999997,2.5,2.5,1.9812362548460645,7,7,Reverse,84.6,4.425,1
1770713033.0,1770716633.099,57.83435983333334,12.307518666666665,57.834364641119244,12.307508768544901,2.9499999999999997,2.5,2.5,2.2362737051291415,7,7,Reverse,85.0,4.425,1
1770713034.0,1770716634.096,57.83436783333333,12.307508666666669,57.83436623722629,12.307508717605785,2.9499999999999997,2.5,2.5,1.9580232480600417,7,7,Reverse,85.1,4.425,1
1770713035.0,1770716635.096,57.834375666666666,12.307503166666667,57.834370951946475,12.307505942136226,2.9499999999999997,2.5,2.5,1.5366838631549662,7,7,Reverse,85.4,4.425,1
1770713036.0,1770716636.105,57.834381666666665,12.307495666666666,57.83437630930657,12.307500804401446,2.9499999999999997,2.5,2.5,1.3457446097885197,7,7,Reverse,85.6,4.425,1
1770713037.0,1770716637.096,57.83438249999999,12.3074915,57.83437940465328,12.307496152200722,2.9499999999999997,2.5,2.5,1.1562320352082847,7,7,Reverse,85.9,4.425,1
1770713038.0,1770716638.098,57.83438833333333,12.307479999999998,57.83438386899331,12.30748807610036,2.9499999999999997,2.5,2.5,1.1924434784285032,7,7,Reverse,85.8,4.425,1
1770713039.0,1770716639.096,57.834387,12.30749,57.83438543449665,12.30748903805018,2.9499999999999997,2.5,2.5,1.0140233022747924,7,7,Reverse,85.7,4.425,1
1770713040.0,1770716640.099,57.83438866666667,12.307483666666666,57.83438705058166,12.307486352358422,2.9499999999999997,2.5,2.5,0.9017159064570761,7,7,Reverse,85.8,4.425,1
1770713041.0,1770716641.098,57.834397833333334,12.307476000000001,57.8343924419575,12.307481176179213,2.9499999999999997,2.5,2.5,1.0479214456479473,7,7,Reverse,85.8,4.425,1
1770713042.0,1770716642.102,57.834393500000004,12.307484499999997,57.83439297097875,12.307482838089605,2.9499999999999997,2.5,2.5,0.931248119891419,7,7,Reverse,85.9,4.425,1
1770713043.0,1770716643.098,57.834393500000004,12.307485333333334,57.83439323548938,12.307484085711469,2.9499999999999997,2.5,2.5,0.8076233547787115,7,7,Reverse,86.1,4.425,1
1770713044.0,1770716644.098,57.8344045,12.307481833333334,57.83439886774469,12.307482959522401,2.9499999999999997,2.5,2.5,1.018798955834633,7,7,Reverse,86.3,4.425,1
1770713045.0,1770716645.096,57.83440633333333,12.307474500000001,57.83440260053901,12.307478729761202,2.9499999999999997,2.5,2.5,1.1525712968883661,7,7,Reverse,86.3,4.425,1
1770713046.0,1770716646.096,57.83441616666667,12.307455666666666,57.83440938360284,12.307467198213933,2.9499999999999997,2.5,2.5,1.5211870857087617,7,7,Reverse,86.3,4.425,1
1770713047.0,1770716647.097,57.83441083333334,12.307452333333334,57.834410108468084,12.307459765773634,2.9499999999999997,2.5,2.5,1.5139336864808997,7,7,Reverse,86.2,4.425,1
1770713048.0,1770716648.103,57.83440716666667,12.3074505,57.83440863756738,12.307455132886817,2.9499999999999997,2.5,2.5,1.3296966002604065,7,7,Reverse,86.1,4.425,1
1770713049.0,1770716649.103,57.83441249999999,12.307434833333332,57.83441056878369,12.307444983110074,2.9499999999999997,2.5,2.5,1.3988554250522895,7,7,Reverse,86.0,4.425,1
1770713050.0,1770716650.092,57.83441616666667,12.307430666666669,57.834413367725176,12.307437824888371,2.9499999999999997,2.5,2.5,1.4018857641355165,7,7,Reverse,85.8,4.425,1
1770713051.0,1770716651.1,57.834421000000006,12.307430833333335,57.83441718386259,12.307434329110853,3.85,2.5,2.5,1.339498290220098,6,6,Reverse,85.6,5.775,1
1770713052.0,1770716652.102,57.83443066666667,12.307431999999999,57.83442392526463,12.307433164555427,3.85,2.5,2.5,1.4498336894828314,6,6,Reverse,85.6,5.775,1
1770713053.0,1770716653.1,57.83443483333334,12.307422333333333,57.83442937929899,12.307427748944379,3.85,2.5,2.5,1.511360096615727,6,6,Reverse,85.7,5.775,1
1770713054.0,1770716654.101,57.834439499999995,12.307419833333332,57.83443443964949,12.307423791138856,3.85,2.5,2.5,1.5143059158705785,6,6,Reverse,85.6,5.775,1
1770713055.0,1770716655.096,57.83444066666666,12.307399000000002,57.834437553158075,12.30741139556943,3.85,2.5,2.5,1.6232684108587363,6,6,Reverse,85.2,5.775,1
1770713056.0,1770716656.095,57.83445100000001,12.307389333333333,57.83444427657904,12.30740036445138,3.85,2.5,2.5,1.7666781793353687,6,6,Reverse,84.8,5.775,1
1770713057.0,1770716657.096,57.83446649999999,12.307380833333331,57.83445538828951,12.307390598892356,3.85,2.5,2.5,2.025232343597854,6,6,Reverse,84.8,5.775,1
1770713058.0,1770716658.1,57.834480666666664,12.307370500000001,57.83446802747809,12.30738054944618,3.85,2.5,2.5,2.3274029863405232,6,6,Reverse,84.7,5.775,1
1770713059.0,1770716659.092,57.834485166666674,12.307367833333334,57.83447659707238,12.307374191389757,3.85,2.5,2.5,2.4144390800431816,6,6,Reverse,84.8,5.775,1
1770713060.0,1770716660.096,57.83448866666666,12.307365833333332,57.83448263186952,12.307370012361543,3.85,2.5,2.5,2.399160283519777,6,6,Reverse,84.4,5.775,1
1770713061.0,1770716661.079,57.834487833333334,12.3073665,57.83448523260143,12.307368256180773,3.85,2.5,2.5,2.2012783284697703,6,6,Reverse,84.4,5.775,1
1770713062.0,1770716662.095,57.83449333333333,12.307365333333333,57.834489282967375,12.307366794757053,3.85,2.5,2.5,2.0688663973343986,6,6,Reverse,83.9,5.775,1
1770713063.0,1770716663.098,57.83449883333333,12.307365666666666,57.834494058150355,12.307366230711859,3.85,2.5,2.5,1.9962317862959325,6,6,Reverse,83.8,5.775,1
1770713064.0,1770716664.094,57.834484999999994,12.307374333333334,57.83448952907517,12.307370282022596,3.85,2.5,2.5,1.67268874617594,6,6,Reverse,83.7,5.775,1
1770713065.0,1770716665.096,57.83448533333333,12.307368666666665,57.83448743120425,12.30736947434463,3.85,2.5,2.5,1.295015561361036,6,6,Reverse,83.7,5.775,1
1770713066.0,1770716666.093,57.83449,12.307356833333332,57.83448871560213,12.307363153838981,3.85,2.5,2.5,1.1816099287048507,6,6,Reverse,83.6,5.775,1
1770713067.0,1770716667.096,57.834495,12.307357333333334,57.83449185780106,12.307360243586158,3.85,2.5,2.5,1.1047362416567794,6,6,Reverse,83.6,5.775,1
1770713068.0,1770716668.091,57.83449333333333,12.3073545,57.8344925955672,12.30735737179308,3.85,2.5,2.5,0.9937320689077738,6,6,Reverse,83.8,5.775,1
1770713069.0,1770716669.092,57.834481499999995,12.307356,57.8344870477836,12.30735668589654,3.85,2.5,2.5,0.7983623554015887,6,6,Reverse,83.8,5.775,1
1770713070.0,1770716670.098,57.8344985,12.307347166666666,57.834492773891796,12.307351926281603,3.85,2.5,2.5,0.8041200120749296,6,6,Reverse,83.8,5.775,1
1770713071.0,1770716671.091,57.83450466666667,12.307327333333335,57.834498720279235,12.307339629807469,3.85,2.5,2.5,1.034087026906988,6,6,Reverse,83.9,5.775,1
1770713072.0,1770716672.098,57.834506499999996,12.307327833333334,57.834502610139616,12.3073337315704,3.85,2.5,2.5,1.03255496270405,6,6,Reverse,83.9,5.775,1
1770713073.0,1770716673.079,57.83449466666666,12.307330666666667,57.83449863840313,12.307332199118534,3.85,2.5,2.5,0.820774305804645,6,6,Reverse,83.9,5.775,1
1770713074.0,1770716674.101,57.83450066666666,12.307327000000003,57.8344996525349,12.307329599559269,3.85,2.5,2.5,0.6772035923070503,6,6,Reverse,83.9,5.775,1
1770713075.0,1770716675.102,57.83449466666666,12.307325500000001,57.83449715960078,12.307327549779634,3.85,2.5,2.5,0.5406837775729959,6,6,Reverse,83.9,5.775,1
1770713076.0,1770716676.094,57.83449883333333,12.307324166666668,57.83449799646705,12.307325858223152,3.85,2.5,2.5,0.4671413273629188,6,6,Reverse,84.1,5.775,1
1770713077.0,1770716677.099,57.83449716666667,12.307322333333332,57.834497581566865,12.307324095778242,3.85,2.5,2.5,0.3822986939424297,6,6,Reverse,84.4,5.775,1
1770713078.0,1770716678.079,57.83449133333333,12.307321833333333,57.8344944574501,12.307322964555787,3.85,2.5,2.5,0.32839508831938624,6,6,Reverse,84.5,5.775,1
1770713079.0,1770716679.097,57.83450566666667,12.307315166666667,57.83450006205838,12.307319065611226,3.85,2.5,2.5,0.42084083442283754,6,6,Reverse,84.8,5.775,1
1770713080.0,1770716680.09,57.83450616666667,12.307322833333334,57.834503114362526,12.307320949472281,3.85,2.5,2.5,0.5086018317938223,6,6,Reverse,85.1,5.775,1
1770713081.0,1770716681.097,57.83450233333333,12.307322500000001,57.83450272384793,12.307321724736141,3.85,2.5,2.5,0.4727835853989649,6,6,Reverse,85.0,5.775,1
1770713082.0,1770716682.096,57.83449816666666,12.307318500000001,57.8345004452573,12.307320112368071,3.85,2.5,2.5,0.3661865434297476,6,6,Reverse,85.3,5.775,1
1770713083.0,1770716683.094,57.83451149999999,12.307308833333332,57.83450597262864,12.3073144728507,3.85,2.5,2.5,0.4879848146375818,6,6,Reverse,85.2,5.775,1
1770713084.0,1770716684.096,57.83452466666666,12.307298833333334,57.83451531964765,12.307306653092018,3.85,2.5,2.5,0.7766270591847615,6,6,Reverse,85.2,5.775,1
1770713085.0,1770716685.096,57.834531,12.307283833333335,57.834523159823824,12.307295243212677,3.85,2.5,2.5,1.139066777113768,6,6,Reverse,85.3,5.775,1
1770713086.0,1770716686.096,57.83453816666667,12.307278666666665,57.834530663245246,12.30728695493967,3.85,2.5,2.5,1.4125446384569327,6,6,Reverse,85.4,5.775,1
1770713087.0,1770716687.103,57.83453516666667,12.307258666666666,57.83453291495596,12.307272810803168,3.85,2.5,2.5,1.7569010981030997,6,6,Reverse,85.4,5.775,1
1770713088.0,1770716688.097,57.83453883333333,12.307260333333334,57.83453587414465,12.30726657206825,3.85,2.5,2.5,1.8270227817481512,6,6,Reverse,85.6,5.775,1
1770713089.0,1770716689.1,57.83453616666667,12.307270666666666,57.83453602040566,12.30726861936746,3.85,2.5,2.5,1.6530024906410286,6,6,Reverse,85.8,5.775,1
1770713090.0,1770716690.094,57.83453733333334,12.307275666666666,57.8345366768695,12.307272143017062,3.85,2.5,2.5,1.5391355054444247,6,6,Reverse,85.9,5.775,1
1770713091.0,1770716691.098,57.834532499999995,12.307282666666667,57.83453458843475,12.307277404841864,3.85,2.5,2.5,1.4687671613986713,6,6,Reverse,85.9,5.775,1
1770713092.0,1770716692.079,57.83452483333334,12.307268666666667,57.83452971088404,12.307273035754266,3.85,2.5,2.5,1.221346354527841,6,6,Reverse,85.8,5.775,1
1770713093.0,1770716693.096,57.834518166666676,12.307274,57.83452393877536,12.307273517877134,3.875,2.5,2.5,1.006931010589148,6,6,Reverse,85.7,5.8125,1
1770713094.0,1770716694.091,57.83451633333334,12.307278,57.83452013605435,12.307275758938566,3.875,2.5,2.5,0.8664779468815365,6,6,Reverse,85.5,5.8125,1
1770713095.0,1770716695.096,57.834521166666676,12.307275166666667,57.83452065136051,12.307275462802616,3.875,2.5,2.5,0.7967090810718094,6,6,Reverse,85.2,5.8125,1
1770713096.0,1770716696.101,57.83452283333333,12.307260166666667,57.83452174234692,12.307267814734642,3.875,2.5,2.5,0.8661876580302721,6,6,Reverse,85.0,5.8125,1
1770713097.0,1770716697.093,57.83452033333333,12.307255166666668,57.834521037840126,12.307261490700656,3.875,2.5,2.5,0.952870827192173,6,6,Reverse,84.9,5.8125,1
1770713098.0,1770716698.095,57.834509499999996,12.307261333333335,57.83451526892006,12.307261412016995,3.875,2.5,2.5,0.9229101385005409,6,6,Reverse,85.0,5.8125,1
1770713099.0,1770716699.101,57.83450866666667,12.307265666666668,57.83451196779337,12.30726353934183,3.875,2.5,2.5,0.7783639600340145,6,6,Reverse,85.3,5.8125,1
1770713100.0,1770716700.09,57.834508166666666,12.3072735,57.83451006723001,12.307268519670917,3.875,2.5,2.5,0.713540177403307,6,6,Reverse,85.4,5.8125,1
1770713101.0,1770716701.11,57.83449583333333,12.307285833333333,57.834502950281674,12.307277176502124,3.875,2.5,2.5,0.8867019354974263,6,6,Reverse,85.5,5.8125,1
1770713102.0,1770716702.096,57.834478499999996,12.307289166666665,57.83449072514083,12.307283171584395,3.875,2.5,2.5,1.2188623052617813,6,6,Reverse,85.8,5.8125,1
1770713103.0,1770716703.096,57.83446983333333,12.307284333333333,57.834480279237084,12.307283752458865,3.875,2.5,2.5,1.5024747098645452,6,6,Reverse,85.8,5.8125,1
1770713104.0,1770716704.092,57.834474833333324,12.307281833333331,57.8344775562852,12.307282792896098,3.875,2.5,2.5,1.4900682133541283,6,6,Reverse,85.9,5.8125,1
1770713105.0,1770716705.096,57.83447016666667,12.307286666666668,57.834473861475935,12.307284729781383,3.875,2.5,2.5,1.455703542585921,6,6,Reverse,85.8,5.8125,1
1770713106.0,1770716706.099,57.83446349999999,12.307292333333331,57.83446868073796,12.307288531557356,3.875,2.5,2.5,1.5105741557330548,6,6,Reverse,85.8,5.8125,1
1770713107.0,1770716707.098,57.83446683333333,12.307293499999998,57.83446775703565,12.307291015778677,3.875,2.5,2.5,1.398831497939972,6,6,Reverse,85.8,5.8125,1
1770713108.0,1770716708.082,57.83447283333333,12.307300666666666,57.83447029518449,12.307295841222672,3.875,2.5,2.5,1.1859884110182957,6,6,Reverse,85.8,5.8125,1
1770713109.0,1770716709.091,57.834472999999996,12.307311166666667,57.834471647592245,12.30730350394467,3.875,2.5,2.5,1.0763765737216004,6,6,Reverse,85.7,5.8125,1
1770713110.0,1770716710.098,57.834475833333336,12.3073095,57.83447374046279,12.307306501972334,3.875,2.5,2.5,0.8031305728163662,6,6,Reverse,85.8,5.8125,1
1770713111.0,1770716711.093,57.834480666666664,12.307308166666667,57.834477203564724,12.307307334319502,3.875,2.5,2.5,0.6708709139347676,6,6,Reverse,86.0,5.8125,1
1770713112.0,1770716712.097,57.8344765,12.307306333333335,57.83447685178236,12.307306833826418,3.875,2.5,2.5,0.6686621585174918,6,6,Reverse,85.9,5.8125,1
1770713113.0,1770716713.102,57.834474,12.307313833333334,57.834475425891185,12.307310333579876,3.875,2.5,2.5,0.595064415930588,6,6,Reverse,86.1,5.8125,1
1770713114.0,1770716714.093,57.83447066666666,12.307321333333334,57.83447304627892,12.307315833456604,3.875,2.5,2.5,0.6668153739293183,6,6,Reverse,86.1,5.8125,1
1770713115.0,1770716715.099,57.834432500000005,12.307338166666666,57.83445277313946,12.307327000061635,3.875,2.5,2.5,1.0568984386851155,6,6,Reverse,86.0,5.8125,1
1770713116.0,1770716716.096,57.834436499999995,12.3073445,57.83444463656973,12.307335750030818,2.925,2.5,2.5,1.3002666199360482,7,7,Reverse,84.8,4.387499999999999,1
