timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,hdop,speed_kmh,sats_used,sats_in_view,direction
1770562444.960302,57.83430233,12.30711200,57.83428129,12.30709085,3.552,2.500,2.430,0.08,4,4,Forward
1770562445.9585435,57.83432250,12.30712033,57.83430189,12.30710559,3.552,2.500,2.430,0.83,4,4,Forward
1770562446.9746253,57.83433917,12.30712883,57.83432053,12.30711721,3.552,2.500,2.430,1.44,4,4,Forward
1770562447.9614618,57.83432650,12.30713483,57.83432351,12.30712602,5.676,2.500,4.660,0.75,3,3,Forward
1770562448.9675665,57.83430200,12.30712033,57.83431276,12.30712318,5.143,2.500,4.100,0.26,4,4,Reverse
1770562449.9544938,57.83428917,12.30711317,57.83430096,12.30711817,5.143,2.500,4.100,0.66,4,4,Reverse
1770562450.9662356,57.83429867,12.30712883,57.83429981,12.30712350,5.143,2.500,4.100,0.82,4,4,Forward
1770562451.9547124,57.83429017,12.30712317,57.83429499,12.30712333,5.133,2.500,4.090,0.66,4,4,Reverse
1770562452.9690065,57.83426883,12.30710683,57.83428191,12.30711508,5.133,2.500,4.090,0.93,4,4,Reverse
1770562453.9674728,57.83426417,12.30709467,57.83427304,12.30710488,5.133,2.500,4.090,1.57,4,4,Reverse
1770562454.9707692,57.83426050,12.30710017,57.83426677,12.30710252,5.133,2.500,4.090,1.16,4,4,Forward
1770562455.9672885,57.83426883,12.30710350,57.83426780,12.30710301,5.133,2.500,4.090,1.40,4,4,Forward
1770562456.971276,57.83430050,12.30714417,57.83428415,12.30712359,5.133,2.500,4.090,0.31,4,4,Forward
1770562457.9688041,57.83431950,12.30717217,57.83430183,12.30714788,3.514,2.500,2.390,0.92,5,5,Forward
1770562458.9752276,57.83431317,12.30715883,57.83430750,12.30715336,3.514,2.500,2.390,0.89,5,5,Reverse
1770562459.9724758,57.83431583,12.30715350,57.83431166,12.30715343,3.514,2.500,2.390,1.29,5,5,Reverse
1770562460.9702134,57.83431917,12.30715017,57.83431542,12.30715180,3.514,2.500,2.390,1.47,5,5,Reverse
1770562461.9758492,57.83432850,12.30714917,57.83432196,12.30715048,3.543,2.500,2.420,1.66,4,4,Reverse
1770562462.9692757,57.83433383,12.30714883,57.83432790,12.30714966,3.543,2.500,2.420,1.89,4,4,Reverse
1770562463.9643247,57.83434333,12.30715583,57.83433561,12.30715275,3.543,2.500,2.420,1.43,4,4,Forward
1770562464.970672,57.83434217,12.30716217,57.83433889,12.30715746,4.257,2.500,3.170,1.39,3,3,Forward
1770562465.966399,57.83435417,12.30717867,57.83434653,12.30716806,6.000,2.500,5.290,0.96,4,4,Forward
1770562466.9739716,57.83435350,12.30717600,57.83435001,12.30717203,6.000,2.500,9.020,0.78,4,4,Reverse
1770562467.971634,57.83435683,12.30717900,57.83435342,12.30717552,3.448,2.500,2.320,0.47,5,5,Forward
1770562468.9760993,57.83436833,12.30718850,57.83436088,12.30718201,2.600,2.500,1.430,0.39,7,7,Forward
1770562469.971239,57.83436383,12.30718817,57.83436236,12.30718509,2.600,2.500,1.430,0.54,7,7,Reverse
1770562470.9711206,57.83434950,12.30717000,57.83435593,12.30717754,2.838,2.500,1.680,1.06,6,6,Reverse
1770562471.971242,57.83432950,12.30714950,57.83434271,12.30716352,2.857,2.500,1.700,2.47,5,5,Reverse
1770562472.9794364,57.83431650,12.30714483,57.83432961,12.30715418,2.629,2.500,1.460,3.01,6,6,Reverse
1770562473.9773607,57.83432400,12.30714200,57.83432680,12.30714809,2.629,2.500,1.460,2.23,6,6,Reverse
1770562474.972199,57.83433417,12.30714983,57.83433049,12.30714896,2.876,2.500,1.720,1.29,5,5,Forward
1770562475.9803736,57.83434883,12.30715583,57.83433966,12.30715240,2.876,2.500,1.720,0.45,5,5,Forward
1770562476.9747274,57.83435967,12.30714450,57.83434966,12.30714845,2.838,2.500,1.680,1.30,6,6,Reverse
1770562477.9857225,57.83437600,12.30714067,57.83436283,12.30714456,2.838,2.500,1.680,1.73,6,6,Reverse
1770562478.9773908,57.83438417,12.30713867,57.83437350,12.30714161,2.381,2.500,1.200,1.59,7,7,Reverse
1770562479.973313,57.83437767,12.30713650,57.83437558,12.30713906,2.381,2.500,1.200,1.16,7,7,Reverse
1770562480.9799156,57.83437250,12.30713350,57.83437404,12.30713628,2.181,2.500,0.990,0.81,8,8,Reverse
1770562481.9762478,57.83437217,12.30713617,57.83437310,12.30713622,2.181,2.500,0.990,0.93,8,8,Forward
1770562482.9818769,57.83438033,12.30713883,57.83437672,12.30713753,2.200,2.500,1.010,1.44,7,7,Forward
1770562483.9774444,57.83438583,12.30714283,57.83438128,12.30714018,2.200,2.500,1.010,1.59,7,7,Forward
1770562484.9731753,57.83439350,12.30715067,57.83438739,12.30714542,2.181,2.500,0.990,2.01,8,8,Forward
1770562485.9712183,57.83440617,12.30718100,57.83439678,12.30716321,2.181,2.500,0.990,3.91,8,8,Forward
1770562486.976442,57.83441883,12.30719683,57.83440781,12.30718002,2.200,2.500,1.010,4.29,7,7,Forward
1770562487.9718943,57.83442933,12.30720150,57.83441857,12.30719076,2.200,2.500,1.010,3.94,7,7,Forward
1770562488.9891622,57.83444667,12.30720150,57.83443262,12.30719613,2.295,2.500,1.110,4.34,6,6,Stopped
1770562489.9860787,57.83446083,12.30721050,57.83444673,12.30720332,2.295,2.500,1.110,4.91,6,6,Forward
1770562490.9820032,57.83447233,12.30722950,57.83445953,12.30721641,2.257,2.500,1.070,5.51,7,7,Forward
1770562491.9776623,57.83447783,12.30723000,57.83446868,12.30722320,2.257,2.500,1.070,4.47,7,7,Forward
1770562492.9753082,57.83447817,12.30722833,57.83447342,12.30722577,2.295,2.500,1.110,3.36,6,6,Reverse
1770562493.9710052,57.83447883,12.30722233,57.83447613,12.30722405,2.257,2.500,1.070,2.59,7,7,Reverse
1770562494.977259,57.83447917,12.30721733,57.83447765,12.30722069,2.257,2.500,1.070,2.21,7,7,Reverse
1770562495.9719882,57.83447800,12.30721450,57.83447782,12.30721760,2.257,2.500,1.070,1.84,7,7,Reverse
1770562496.9676316,57.83447783,12.30721233,57.83447783,12.30721496,3.390,2.500,2.260,1.84,6,6,Reverse
1770562497.9736307,57.83447950,12.30722100,57.83447866,12.30721798,3.390,2.500,2.260,1.63,6,6,Forward
1770562498.97194,57.83448083,12.30721950,57.83447975,12.30721874,3.390,2.500,2.260,1.51,6,6,Reverse
1770562499.979521,57.83448183,12.30721650,57.83448079,12.30721762,3.390,2.500,2.260,1.48,6,6,Reverse
1770562500.972577,57.83447217,12.30722733,57.83447648,12.30722248,3.390,2.500,2.260,0.76,6,6,Forward
1770562501.9780042,57.83445883,12.30723550,57.83446766,12.30722899,3.390,2.500,2.260,1.32,6,6,Forward
1770562502.9728305,57.83445433,12.30723150,57.83446099,12.30723024,3.390,2.500,2.260,0.90,6,6,Reverse
1770562503.968868,57.83445483,12.30724400,57.83445791,12.30723712,3.390,2.500,2.260,1.09,6,6,Forward
1770562504.9631522,57.83445767,12.30723850,57.83445779,12.30723781,3.495,2.500,2.370,0.39,5,5,Reverse
1770562505.970791,57.83445333,12.30724483,57.83445556,12.30724132,3.495,2.500,2.370,0.64,5,5,Forward
1770562506.966139,57.83445700,12.30723883,57.83445628,12.30724008,3.495,2.500,2.370,0.27,5,5,Reverse
1770562507.972333,57.83445667,12.30725050,57.83445647,12.30724529,3.495,2.500,2.370,0.39,5,5,Forward
1770562508.9674473,57.83444817,12.30724500,57.83445232,12.30724514,3.495,2.500,2.370,0.16,5,5,Reverse
1770562509.972391,57.83442267,12.30722617,57.83443749,12.30723566,3.495,2.500,2.370,1.24,5,5,Reverse
1770562510.968804,57.83440200,12.30720417,57.83441975,12.30721991,3.390,2.500,2.260,2.10,6,6,Reverse
1770562511.9741564,57.83439183,12.30720000,57.83440579,12.30720996,3.390,2.500,2.260,2.03,6,6,Reverse
1770562512.9707632,57.83437083,12.30719283,57.83438831,12.30720139,3.390,2.500,2.260,2.21,6,6,Reverse
1770562513.9668195,57.83436400,12.30718217,57.83437616,12.30719178,3.390,2.500,2.260,1.71,6,6,Reverse
1770562514.9620352,57.83435183,12.30718167,57.83436399,12.30718672,3.390,2.500,2.260,2.40,6,6,Reverse
1770562515.9664607,57.83434567,12.30718267,57.83435483,12.30718470,3.714,2.500,2.600,2.50,5,5,Forward
1770562516.97061,57.83434083,12.30718367,57.83434783,12.30718418,3.714,2.500,2.600,2.58,5,5,Forward
1770562517.9661279,57.83434633,12.30718217,57.83434708,12.30718317,3.714,2.500,2.600,1.89,5,5,Reverse
1770562518.9740813,57.83434400,12.30718000,57.83434554,12.30718159,3.714,2.500,2.600,1.88,5,5,Reverse
1770562519.9720628,57.83431067,12.30715367,57.83432810,12.30716763,3.714,2.500,2.600,3.01,5,5,Reverse
1770562520.9707859,57.83428483,12.30712967,57.83430647,12.30714865,2.257,2.500,1.070,3.45,7,7,Reverse
1770562521.9528563,57.83428433,12.30712783,57.83429540,12.30713824,2.267,2.500,1.080,2.93,7,7,Reverse
1770562522.9693842,57.83428050,12.30712350,57.83428795,12.30713087,3.714,2.500,2.600,2.64,5,5,Reverse
1770562523.9753458,57.83428583,12.30712967,57.83428689,12.30713027,3.714,2.500,2.600,1.89,5,5,Forward
1770562524.9694865,57.83428650,12.30712900,57.83428670,12.30712963,3.714,2.500,2.600,2.07,5,5,Reverse
1770562525.9667578,57.83428633,12.30713317,57.83428651,12.30713140,3.714,2.500,2.600,2.05,5,5,Forward
1770562526.97393,57.83428717,12.30714183,57.83428684,12.30713662,3.714,2.500,2.600,1.47,5,5,Forward
1770562527.969149,57.83428850,12.30713983,57.83428767,12.30713823,3.714,2.500,2.600,1.58,5,5,Reverse
1770562528.9516964,57.83428550,12.30714700,57.83428659,12.30714261,3.714,2.500,2.600,1.36,5,5,Forward
1770562529.966144,57.83428400,12.30714550,57.83428529,12.30714406,3.714,2.500,2.600,1.71,5,5,Reverse
1770562530.9628253,57.83428467,12.30714717,57.83428498,12.30714561,3.714,2.500,2.600,1.70,5,5,Forward
1770562531.9708006,57.83429050,12.30714783,57.83428774,12.30714672,5.086,2.500,4.040,0.65,4,4,Forward
1770562532.9660554,57.83429433,12.30715717,57.83429104,12.30715194,3.352,2.500,2.220,0.14,5,5,Forward
1770562533.9636228,57.83429533,12.30715600,57.83429318,12.30715397,3.352,2.500,2.220,0.54,5,5,Reverse
1770562534.966255,57.83429233,12.30715300,57.83429276,12.30715349,3.352,2.500,2.220,0.75,5,5,Reverse
1770562535.9640913,57.83428767,12.30715650,57.83429021,12.30715499,3.352,2.500,2.220,0.63,5,5,Forward
1770562536.9684644,57.83429650,12.30717367,57.83429336,12.30716433,3.352,2.500,2.220,0.97,5,5,Forward
1770562537.9650733,57.83430033,12.30719300,57.83429684,12.30717866,3.352,2.500,2.220,1.70,5,5,Forward
1770562538.97104,57.83431133,12.30720000,57.83430409,12.30718933,3.352,2.500,2.220,0.81,5,5,Forward
1770562539.9683151,57.83430883,12.30720583,57.83430646,12.30719758,3.352,2.500,2.220,0.81,5,5,Forward
1770562540.9562316,57.83431950,12.30721517,57.83431298,12.30720637,3.352,2.500,2.220,0.69,5,5,Forward
1770562541.9694953,57.83433833,12.30722750,57.83432566,12.30721694,3.352,2.500,2.220,1.99,5,5,Forward
1770562542.9753764,57.83434833,12.30722533,57.83433700,12.30722114,3.352,2.500,2.220,2.53,5,5,Reverse
1770562543.959504,57.83436050,12.30721517,57.83434875,12.30721815,2.629,2.500,1.460,3.11,6,6,Reverse
1770562544.9651878,57.83438833,12.30721233,57.83436854,12.30721524,3.362,2.500,2.230,4.81,5,5,Reverse
1770562545.972817,57.83438983,12.30721233,57.83437919,12.30721379,3.362,2.500,2.230,3.75,5,5,Stopped
1770562546.9684715,57.83441500,12.30721617,57.83439709,12.30721498,2.724,2.500,1.560,4.51,6,6,Forward
1770562547.9632854,57.83444400,12.30721783,57.83442055,12.30721641,2.724,2.500,1.560,5.04,6,6,Forward
1770562548.9693117,57.83444867,12.30723133,57.83443461,12.30722387,2.733,2.500,1.570,3.90,6,6,Forward
1770562549.9708502,57.83444567,12.30722567,57.83444014,12.30722477,2.733,2.500,1.570,2.44,6,6,Reverse
1770562550.9710147,57.83445617,12.30722517,57.83444815,12.30722497,2.733,2.500,1.570,2.44,6,6,Reverse
1770562551.9661515,57.83446467,12.30723200,57.83445641,12.30722848,2.733,2.500,1.570,2.59,6,6,Forward
1770562552.95591,57.83447733,12.30723017,57.83446687,12.30722933,2.829,2.500,1.670,3.02,5,5,Reverse
1770562553.9700584,57.83447883,12.30723133,57.83447285,12.30723033,2.829,2.500,1.670,2.42,5,5,Forward
1770562554.96415,57.83447950,12.30723567,57.83447618,12.30723300,2.829,2.500,1.670,1.91,5,5,Forward
1770562555.954624,57.83448100,12.30722783,57.83447859,12.30723042,2.829,2.500,1.670,1.80,5,5,Reverse
1770562556.956227,57.83447550,12.30721833,57.83447704,12.30722437,3.810,2.500,2.700,1.49,4,4,Reverse
1770562557.9611876,57.83446900,12.30721117,57.83447302,12.30721777,3.810,2.500,2.700,1.19,4,4,Reverse
1770562558.9744916,57.83446250,12.30720733,57.83446776,12.30721255,3.810,2.500,2.700,0.85,4,4,Reverse
1770562559.9632123,57.83445333,12.30720083,57.83446055,12.30720669,3.810,2.500,2.700,1.02,4,4,Reverse
1770562560.968531,57.83444000,12.30718717,57.83445027,12.30719693,3.810,2.500,2.700,2.13,4,4,Reverse
1770562561.9642286,57.83442750,12.30716933,57.83443889,12.30718313,3.810,2.500,2.700,3.14,4,4,Reverse
1770562562.9593618,57.83443517,12.30714950,57.83443703,12.30716632,3.810,2.500,2.700,3.26,4,4,Reverse
1770562563.9543517,57.83443167,12.30715067,57.83443435,12.30715849,3.810,2.500,2.700,2.24,4,4,Forward
1770562564.9605842,57.83443400,12.30715417,57.83443417,12.30715633,3.810,2.500,2.700,1.30,4,4,Forward
1770562565.966345,57.83444500,12.30716067,57.83443959,12.30715850,3.810,2.500,2.700,0.46,4,4,Forward
1770562566.9625356,57.83442233,12.30716383,57.83443096,12.30716117,3.810,2.500,2.700,1.62,4,4,Forward
1770562567.9682763,57.83442150,12.30717050,57.83442623,12.30716583,3.810,2.500,2.700,1.31,4,4,Forward
1770562568.954594,57.83441900,12.30718150,57.83442262,12.30717367,3.810,2.500,2.700,1.32,4,4,Forward
1770562569.95443,57.83439967,12.30719517,57.83441114,12.30718442,3.810,2.500,2.700,2.75,4,4,Forward
1770562570.9648461,57.83438783,12.30719517,57.83439949,12.30718979,3.810,2.500,2.700,3.08,4,4,Stopped
1770562571.9694571,57.83439983,12.30719217,57.83439966,12.30719098,3.810,2.500,2.700,1.66,4,4,Reverse
1770562572.9662597,57.83440183,12.30720100,57.83440075,12.30719599,3.810,2.500,2.700,1.02,4,4,Forward
1770562573.9732957,57.83440417,12.30721600,57.83440246,12.30720599,3.381,2.500,2.250,1.47,5,5,Forward
1770562574.9699953,57.83440717,12.30721833,57.83440481,12.30721216,3.381,2.500,2.250,1.17,5,5,Forward
1770562575.9628756,57.83441500,12.30722733,57.83440991,12.30721975,3.381,2.500,2.250,1.35,5,5,Forward
1770562576.9682777,57.83443117,12.30724050,57.83442054,12.30723012,5.048,2.500,4.000,0.60,4,4,Forward
1770562577.9663875,57.83445267,12.30725100,57.83443660,12.30724056,2.781,2.500,1.620,1.44,5,5,Forward
1770562578.970957,57.83445600,12.30727000,57.83444630,12.30725528,2.781,2.500,1.620,0.77,5,5,Forward
1770562579.9664984,57.83447100,12.30728667,57.83445865,12.30727097,2.781,2.500,1.620,0.69,5,5,Forward
1770562580.9741375,57.83447500,12.30730833,57.83446683,12.30728965,2.781,2.500,1.620,1.34,5,5,Forward
1770562581.9680717,57.83448100,12.30731183,57.83447391,12.30730074,2.781,2.500,1.620,0.56,5,5,Forward
1770562582.9651783,57.83448233,12.30731533,57.83447812,12.30730804,2.790,2.500,1.630,0.03,5,5,Forward
1770562583.9660466,57.83448100,12.30731867,57.83447956,12.30731335,2.790,2.500,1.630,0.69,5,5,Forward
1770562584.9642491,57.83448467,12.30732517,57.83448211,12.30731926,2.790,2.500,1.630,0.19,5,5,Forward
1770562585.9687555,57.83448617,12.30731633,57.83448414,12.30731780,2.790,2.500,1.630,0.91,5,5,Reverse
1770562586.9710076,57.83449050,12.30733017,57.83448732,12.30732398,2.790,2.500,1.630,0.85,5,5,Forward
1770562587.9627352,57.83449017,12.30732733,57.83448874,12.30732566,2.790,2.500,1.630,0.19,5,5,Reverse
1770562588.966435,57.83447717,12.30732117,57.83448296,12.30732341,2.752,2.500,1.590,1.18,6,6,Reverse
1770562589.9520183,57.83447550,12.30732267,57.83447923,12.30732304,2.752,2.500,1.590,0.71,6,6,Forward
1770562590.9705966,57.83448500,12.30734333,57.83448211,12.30733319,2.752,2.500,1.590,1.91,6,6,Forward
1770562591.964048,57.83449167,12.30735800,57.83448689,12.30734559,2.752,2.500,1.590,2.41,6,6,Forward
1770562592.9687068,57.83449783,12.30736750,57.83449236,12.30735655,2.752,2.500,1.590,2.49,6,6,Forward
1770562593.9680972,57.83449950,12.30737250,57.83449593,12.30736452,2.752,2.500,1.590,2.23,6,6,Forward
1770562594.9642856,57.83450017,12.30737433,57.83449805,12.30736943,2.752,2.500,1.590,2.11,6,6,Forward
1770562595.9687948,57.83450033,12.30738800,57.83449919,12.30737871,2.752,2.500,1.590,2.52,6,6,Forward
1770562596.9546835,57.83449400,12.30739583,57.83449660,12.30738727,2.752,2.500,1.590,2.16,6,6,Forward
1770562597.970783,57.83448517,12.30739767,57.83449088,12.30739247,2.790,2.500,1.630,1.65,5,5,Forward
1770562598.9524975,57.83447500,12.30738933,57.83448294,12.30739090,2.790,2.500,1.630,1.43,5,5,Reverse
1770562599.9661455,57.83447550,12.30738450,57.83447922,12.30738770,2.790,2.500,1.630,0.79,5,5,Reverse
1770562600.9700477,57.83447533,12.30738567,57.83447728,12.30738668,2.790,2.500,1.630,0.55,5,5,Forward
1770562601.954269,57.83447367,12.30738917,57.83447547,12.30738793,2.800,2.500,1.640,0.49,5,5,Forward
1770562602.9666686,57.83447400,12.30738250,57.83447474,12.30738521,2.800,2.500,1.640,0.69,5,5,Reverse
1770562603.964217,57.83447433,12.30738033,57.83447453,12.30738277,2.800,2.500,1.640,0.71,5,5,Reverse
1770562604.968765,57.83447417,12.30738583,57.83447435,12.30738430,2.800,2.500,1.640,0.36,5,5,Forward
1770562605.9642816,57.83447533,12.30738767,57.83447484,12.30738598,2.800,2.500,1.640,0.10,5,5,Forward
1770562606.953258,57.83447250,12.30739417,57.83447367,12.30739008,2.800,2.500,1.640,0.62,5,5,Forward
1770562607.9675753,57.83446417,12.30738917,57.83446892,12.30738962,2.800,2.500,1.640,1.38,5,5,Reverse
1770562608.9726846,57.83445100,12.30738033,57.83445996,12.30738498,2.800,2.500,1.640,2.23,5,5,Reverse
1770562609.9682891,57.83444433,12.30736917,57.83445215,12.30737707,2.800,2.500,1.640,2.29,5,5,Reverse
1770562610.9552372,57.83442733,12.30734550,57.83443974,12.30736129,2.762,2.500,1.600,3.53,6,6,Reverse
1770562611.9693542,57.83441733,12.30733733,57.83442854,12.30734931,2.762,2.500,1.600,3.73,6,6,Reverse
1770562612.9649434,57.83440483,12.30733517,57.83441668,12.30734224,2.762,2.500,1.600,3.96,6,6,Reverse
1770562613.973218,57.83439700,12.30732867,57.83440684,12.30733545,2.762,2.500,1.600,3.64,6,6,Reverse
1770562614.9687777,57.83440117,12.30732567,57.83440400,12.30733056,2.762,2.500,1.600,2.63,6,6,Reverse
1770562615.9745743,57.83440117,12.30732883,57.83440259,12.30732970,2.762,2.500,1.600,2.29,6,6,Forward
1770562616.9681575,57.83439750,12.30733033,57.83440004,12.30733001,2.762,2.500,1.600,2.22,6,6,Forward
1770562617.952876,57.83440067,12.30732717,57.83440035,12.30732859,2.762,2.500,1.600,1.49,6,6,Reverse
1770562618.9710789,57.83440067,12.30732333,57.83440051,12.30732596,3.410,2.500,2.280,1.19,5,5,Reverse
1770562619.9552522,57.83440633,12.30732050,57.83440342,12.30732323,3.410,2.500,2.280,1.01,5,5,Reverse
1770562620.9739096,57.83440650,12.30732100,57.83440496,12.30732212,3.410,2.500,2.280,0.83,5,5,Forward
1770562621.9680855,57.83440533,12.30731883,57.83440515,12.30732047,3.410,2.500,2.280,1.06,5,5,Reverse
1770562622.970978,57.83440617,12.30732100,57.83440566,12.30732074,3.410,2.500,2.280,0.61,5,5,Forward
1770562623.9660027,57.83442133,12.30733783,57.83441350,12.30732929,3.419,2.500,2.290,0.16,5,5,Forward
1770562624.97172,57.83443500,12.30735417,57.83442425,12.30734173,2.771,2.500,1.610,0.43,6,6,Forward
1770562625.971165,57.83445383,12.30736717,57.83443904,12.30735445,2.771,2.500,1.610,1.75,6,6,Forward
1770562626.9661918,57.83446117,12.30737033,57.83445010,12.30736239,2.771,2.500,1.610,1.89,6,6,Forward
1770562627.9745064,57.83446250,12.30737267,57.83445630,12.30736753,2.771,2.500,1.610,1.20,6,6,Forward
1770562628.9685829,57.83441000,12.30730450,57.83443315,12.30733601,2.771,2.500,1.610,0.48,6,6,Reverse
1770562629.9710703,57.83440633,12.30730567,57.83441974,12.30732084,2.200,2.500,1.010,1.38,7,7,Forward
1770562630.9660003,57.83439567,12.30730417,57.83440770,12.30731250,2.771,2.500,1.610,2.78,6,6,Reverse
1770562631.9708304,57.83439700,12.30729600,57.83440235,12.30730425,2.771,2.500,1.610,2.21,6,6,Reverse
1770562632.970846,57.83440433,12.30730017,57.83440334,12.30730221,2.771,2.500,1.610,1.18,6,6,Forward
1770562633.969491,57.83441333,12.30730133,57.83440834,12.30730177,2.771,2.500,1.610,0.67,6,6,Forward
1770562634.9733028,57.83441917,12.30730217,57.83441375,12.30730197,2.771,2.500,1.610,0.52,6,6,Forward
1770562635.9685395,57.83441900,12.30730550,57.83441638,12.30730373,2.781,2.500,1.620,0.28,6,6,Forward
1770562636.9538758,57.83441767,12.30730100,57.83441702,12.30730237,2.781,2.500,1.620,0.81,6,6,Reverse
1770562637.9691513,57.83442017,12.30730117,57.83441859,12.30730177,2.781,2.500,1.620,0.64,6,6,Forward
1770562638.9753866,57.83442000,12.30729567,57.83441930,12.30729872,2.781,2.500,1.620,0.92,6,6,Reverse
1770562639.9603977,57.83441833,12.30729683,57.83441882,12.30729778,2.781,2.500,1.620,0.73,6,6,Forward
1770562640.9681818,57.83442033,12.30729567,57.83441957,12.30729672,2.781,2.500,1.620,0.20,6,6,Reverse
1770562641.9591606,57.83442200,12.30729233,57.83442079,12.30729453,2.781,2.500,1.620,0.18,6,6,Reverse
1770562642.972168,57.83442200,12.30728867,57.83442139,12.30729160,2.781,2.500,1.620,0.44,6,6,Reverse
1770562643.9649615,57.83441833,12.30728767,57.83441986,12.30728963,2.781,2.500,1.620,0.62,6,6,Reverse
1770562644.9687111,57.83442033,12.30727683,57.83442010,12.30728323,2.781,2.500,1.620,1.06,6,6,Reverse
1770562645.9663494,57.83441767,12.30726767,57.83441888,12.30727545,2.781,2.500,1.620,1.47,6,6,Reverse
1770562646.971059,57.83441033,12.30726533,57.83441461,12.30727039,2.781,2.500,1.620,1.40,6,6,Reverse
1770562647.9698238,57.83440717,12.30727133,57.83441089,12.30727086,2.781,2.500,1.620,1.18,6,6,Forward
1770562648.955179,57.83440617,12.30726567,57.83440853,12.30726826,2.781,2.500,1.620,1.27,6,6,Reverse
1770562649.9690053,57.83440900,12.30726500,57.83440876,12.30726663,2.781,2.500,1.620,0.93,6,6,Reverse
1770562650.9661107,57.83440700,12.30727083,57.83440788,12.30726873,2.781,2.500,1.620,0.82,6,6,Forward
1770562651.954555,57.83441000,12.30728000,57.83440894,12.30727437,2.781,2.500,1.620,0.60,6,6,Forward
1770562652.9662194,57.83441700,12.30727583,57.83441297,12.30727510,2.790,2.500,1.630,0.55,6,6,Reverse
1770562653.9645844,57.83441200,12.30728050,57.83441249,12.30727780,2.790,2.500,1.630,0.37,6,6,Forward
1770562654.9700398,57.83441067,12.30728283,57.83441158,12.30728032,2.790,2.500,1.630,0.45,6,6,Forward
1770562655.966467,57.83440683,12.30729117,57.83440920,12.30728574,2.790,2.500,1.630,1.12,6,6,Forward
1770562656.9717903,57.83440767,12.30729567,57.83440844,12.30729070,2.790,2.500,1.630,0.99,6,6,Forward
1770562657.9661257,57.83440750,12.30728617,57.83440797,12.30728844,2.790,2.500,1.630,1.07,6,6,Reverse
1770562658.9710007,57.83441150,12.30730433,57.83440973,12.30729638,2.790,2.500,1.630,0.91,6,6,Forward
1770562659.9667773,57.83441683,12.30730850,57.83441328,12.30730244,2.790,2.500,1.630,0.89,6,6,Forward
1770562660.9611173,57.83442167,12.30730250,57.83441748,12.30730247,2.790,2.500,1.630,0.75,6,6,Reverse
1770562661.9729118,57.83442083,12.30729800,57.83441915,12.30730024,2.790,2.500,1.630,0.39,6,6,Reverse
1770562662.9650056,57.83442083,12.30729250,57.83441999,12.30729637,2.790,2.500,1.630,0.69,6,6,Reverse
1770562663.9698644,57.83442783,12.30730833,57.83442391,12.30730235,2.790,2.500,1.630,0.75,6,6,Forward
1770562664.9750607,57.83442783,12.30730933,57.83442587,12.30730584,2.400,2.500,1.220,0.73,7,7,Forward
1770562665.9713604,57.83443300,12.30730400,57.83442944,12.30730492,2.400,2.500,1.220,0.47,7,7,Reverse
1770562666.9670615,57.83443500,12.30730300,57.83443222,12.30730396,2.400,2.500,1.220,0.31,7,7,Reverse
1770562667.970564,57.83443350,12.30729900,57.83443286,12.30730148,2.400,2.500,1.220,0.49,7,7,Reverse
1770562668.9708922,57.83443867,12.30729000,57.83443576,12.30729574,2.400,2.500,1.220,1.06,7,7,Reverse
1770562669.9660594,57.83444750,12.30728967,57.83444163,12.30729270,2.400,2.500,1.220,1.12,7,7,Reverse
1770562670.9609447,57.83444883,12.30727767,57.83444523,12.30728519,2.800,2.500,1.640,1.49,6,6,Reverse
1770562671.9662952,57.83444750,12.30726167,57.83444637,12.30727343,2.800,2.500,1.640,1.80,6,6,Reverse
1770562672.9602304,57.83444883,12.30725533,57.83444760,12.30726438,2.800,2.500,1.640,1.40,6,6,Reverse
1770562673.9705665,57.83444950,12.30724933,57.83444855,12.30725686,2.800,2.500,1.640,1.13,6,6,Reverse
1770562674.9661067,57.83444367,12.30723950,57.83444611,12.30724818,2.800,2.500,1.640,1.56,6,6,Reverse
1770562675.9723413,57.83444400,12.30722933,57.83444505,12.30723876,2.800,2.500,1.640,1.76,6,6,Reverse
1770562676.9662297,57.83444533,12.30722317,57.83444519,12.30723096,2.400,2.500,1.220,1.49,7,7,Reverse
1770562677.9723742,57.83444017,12.30722967,57.83444268,12.30723031,2.400,2.500,1.220,0.98,7,7,Forward
1770562678.9694386,57.83444483,12.30723517,57.83444376,12.30723274,2.400,2.500,1.220,0.21,7,7,Forward
1770562679.9738708,57.83444500,12.30724100,57.83444438,12.30723687,2.400,2.500,1.220,0.61,7,7,Forward
1770562680.9816222,57.83443283,12.30724600,57.83443861,12.30724144,2.400,2.500,1.220,1.64,7,7,Forward
1770562681.9659727,57.83443700,12.30724983,57.83443780,12.30724563,2.400,2.500,1.220,1.07,7,7,Forward
1770562682.9707205,57.83444133,12.30725250,57.83443957,12.30724907,2.400,2.500,1.220,0.64,7,7,Forward
1770562683.967906,57.83444517,12.30727133,57.83444237,12.30726020,2.400,2.500,1.220,1.89,7,7,Forward
1770562684.9735994,57.83444300,12.30727717,57.83444268,12.30726868,2.571,2.500,1.400,1.65,6,6,Forward
1770562685.9687626,57.83444500,12.30727417,57.83444384,12.30727143,2.571,2.500,1.400,0.88,6,6,Reverse
1770562686.9708514,57.83445600,12.30730350,57.83444992,12.30728746,2.571,2.500,1.400,2.01,6,6,Forward
