timestamp,raw_lat,raw_lon,filt_lat,filt_lon,raw_unc_m,filt_unc_m,hdop,speed_kmh,sats_used,sats_in_view
1770561489.9810932,57.83440900,12.30720117,57.83441554,12.30721861,2.219,2.500,1.030,2.84,7,7
1770561490.9767964,57.83441533,12.30720350,57.83441544,12.30721105,2.219,2.500,1.030,1.28,7,7
1770561491.9817722,57.83441117,12.30719350,57.83441330,12.30720228,2.219,2.500,1.030,1.71,7,7
1770561492.977061,57.83440917,12.30718917,57.83441123,12.30719572,2.219,2.500,1.030,1.47,7,7
1770561493.9820077,57.83441883,12.30719817,57.83441503,12.30719694,2.219,2.500,1.030,0.94,7,7
1770561494.9882014,57.83441367,12.30719383,57.83441435,12.30719539,2.219,2.500,1.030,0.51,7,7
1770561495.9829795,57.83441383,12.30719250,57.83441409,12.30719394,2.219,2.500,1.030,0.40,7,7
1770561496.9793644,57.83441217,12.30719317,57.83441313,12.30719356,2.190,2.500,1.000,0.26,8,8
1770561497.9710684,57.83441117,12.30719600,57.83441215,12.30719478,2.190,2.500,1.000,0.36,8,8
1770561498.9797955,57.83441617,12.30719950,57.83441416,12.30719714,2.190,2.500,1.000,0.62,8,8
1770561499.9849422,57.83441633,12.30720550,57.83441525,12.30720132,2.190,2.500,1.000,0.52,8,8
1770561500.972841,57.83440967,12.30720400,57.83441246,12.30720266,2.190,2.500,1.000,0.66,8,8
1770561501.9874403,57.83440867,12.30720700,57.83441056,12.30720483,2.190,2.500,1.000,0.49,8,8
1770561502.9835267,57.83441417,12.30720817,57.83441236,12.30720650,2.190,2.500,1.000,0.43,8,8
1770561503.9818373,57.83441700,12.30721667,57.83441468,12.30721158,2.190,2.500,1.000,0.81,8,8
1770561504.9916215,57.83443017,12.30722267,57.83442242,12.30721712,2.190,2.500,1.000,2.06,8,8
1770561505.9856827,57.83443217,12.30722083,57.83442730,12.30721898,2.190,2.500,1.000,1.59,8,8
1770561506.984523,57.83443367,12.30722217,57.83443048,12.30722057,2.190,2.500,1.000,1.19,8,8
1770561507.9781494,57.83443083,12.30722433,57.83443066,12.30722245,2.190,2.500,1.000,0.30,8,8
1770561508.9801579,57.83442850,12.30722850,57.83442958,12.30722548,2.190,2.500,1.000,0.33,8,8
1770561509.985412,57.83443083,12.30723483,57.83443021,12.30723015,2.190,2.500,1.000,0.67,8,8
1770561510.972608,57.83443417,12.30724200,57.83443219,12.30723608,2.190,2.500,1.000,1.03,8,8
1770561511.984178,57.83443400,12.30724950,57.83443309,12.30724279,2.190,2.500,1.000,1.17,8,8
1770561512.9798932,57.83443767,12.30725167,57.83443538,12.30724723,2.190,2.500,1.000,0.85,8,8
1770561513.9878335,57.83443883,12.30725400,57.83443711,12.30725061,2.190,2.500,1.000,0.64,8,8
1770561514.9798787,57.83443967,12.30726183,57.83443839,12.30725622,2.190,2.500,1.000,0.98,8,8
1770561515.9861143,57.83444983,12.30725650,57.83444411,12.30725636,2.190,2.500,1.000,1.27,8,8
1770561516.9831603,57.83444633,12.30725767,57.83444522,12.30725701,2.190,2.500,1.000,0.06,8,8
1770561517.9733288,57.83444200,12.30726333,57.83444361,12.30726017,2.257,2.500,1.070,0.88,7,7
1770561518.9859796,57.83444333,12.30726017,57.83444347,12.30726017,2.257,2.500,1.070,0.21,7,7
1770561519.979791,57.83444783,12.30726417,57.83444565,12.30726217,2.257,2.500,1.070,0.69,7,7
1770561520.9755392,57.83444650,12.30726650,57.83444608,12.30726433,2.257,2.500,1.070,0.05,7,7
1770561521.980841,57.83444567,12.30726900,57.83444587,12.30726667,2.286,2.500,1.100,0.34,6,6
1770561522.9847,57.83444567,12.30726933,57.83444577,12.30726800,2.257,2.500,1.070,0.58,7,7
1770561523.9828503,57.83444250,12.30726600,57.83444413,12.30726700,2.257,2.500,1.070,0.87,7,7
1770561524.972572,57.83443983,12.30725717,57.83444198,12.30726208,2.190,2.500,1.000,1.09,8,8
1770561525.9840026,57.83443867,12.30725617,57.83444033,12.30725913,2.210,2.500,1.020,1.05,7,7
1770561526.9817736,57.83443583,12.30725950,57.83443808,12.30725931,2.210,2.500,1.020,1.41,7,7
1770561527.986873,57.83443900,12.30726367,57.83443854,12.30726149,2.210,2.500,1.020,0.79,7,7
1770561528.9865015,57.83444133,12.30726583,57.83443994,12.30726366,2.210,2.500,1.020,0.48,7,7
1770561529.9781458,57.83444333,12.30726683,57.83444163,12.30726525,2.210,2.500,1.020,0.13,7,7
1770561530.984504,57.83444600,12.30727150,57.83444382,12.30726837,2.210,2.500,1.020,0.17,7,7
1770561531.975787,57.83445317,12.30727850,57.83444849,12.30727344,2.210,2.500,1.020,1.16,7,7
1770561532.9828124,57.83445800,12.30728983,57.83445325,12.30728164,2.210,2.500,1.020,1.49,7,7
1770561533.9738114,57.83445983,12.30729817,57.83445654,12.30728990,2.210,2.500,1.020,1.44,7,7
1770561534.9908946,57.83446167,12.30730267,57.83445910,12.30729628,2.210,2.500,1.020,0.84,7,7
1770561535.974299,57.83446400,12.30730650,57.83446155,12.30730139,2.210,2.500,1.020,0.98,7,7
1770561536.9874523,57.83446683,12.30730567,57.83446419,12.30730353,2.210,2.500,1.020,0.82,7,7
1770561537.9722524,57.83447000,12.30730617,57.83446710,12.30730485,2.210,2.500,1.020,1.00,7,7
1770561538.9787223,57.83447567,12.30731283,57.83447138,12.30730884,2.210,2.500,1.020,1.37,7,7
1770561539.983094,57.83447633,12.30731400,57.83447386,12.30731142,2.210,2.500,1.020,1.05,7,7
1770561540.9914742,57.83447800,12.30732033,57.83447593,12.30731588,2.210,2.500,1.020,1.21,7,7
1770561541.986293,57.83447583,12.30731933,57.83447588,12.30731761,2.210,2.500,1.020,0.39,7,7
1770561542.9778004,57.83447333,12.30732767,57.83447461,12.30732264,2.210,2.500,1.020,1.04,7,7
1770561543.9859052,57.83447233,12.30732883,57.83447347,12.30732573,2.210,2.500,1.020,0.66,7,7
1770561544.976179,57.83447967,12.30733833,57.83447657,12.30733203,2.210,2.500,1.020,1.16,7,7
1770561545.976349,57.83447917,12.30733450,57.83447787,12.30733327,2.210,2.500,1.020,0.45,7,7
1770561546.9727535,57.83448583,12.30735083,57.83448185,12.30734205,2.210,2.500,1.020,1.33,7,7
1770561547.9874036,57.83448967,12.30736133,57.83448576,12.30735169,2.190,2.500,1.000,1.57,8,8
1770561548.9735463,57.83449217,12.30737467,57.83448896,12.30736318,2.190,2.500,1.000,1.78,8,8
1770561549.9779696,57.83449667,12.30737317,57.83449281,12.30736817,2.190,2.500,1.000,1.89,8,8
1770561550.985975,57.83449817,12.30736517,57.83449549,12.30736667,2.210,2.500,1.020,1.71,7,7
1770561551.9813974,57.83449350,12.30737800,57.83449450,12.30737233,2.210,2.500,1.020,1.46,7,7
1770561552.9855082,57.83449217,12.30736617,57.83449333,12.30736925,2.210,2.500,1.020,0.44,7,7
1770561553.982771,57.83449333,12.30735500,57.83449333,12.30736213,2.210,2.500,1.020,0.95,7,7
1770561554.9878972,57.83449167,12.30734150,57.83449250,12.30735181,2.210,2.500,1.020,1.29,7,7
1770561555.9828146,57.83448833,12.30735267,57.83449042,12.30735224,2.210,2.500,1.020,0.79,7,7
1770561556.9812474,57.83449617,12.30737867,57.83449329,12.30736545,2.257,2.500,1.070,1.10,7,7
1770561557.9847484,57.83449967,12.30738483,57.83449648,12.30737514,2.257,2.500,1.070,1.33,7,7
1770561558.9815128,57.83450017,12.30739883,57.83449832,12.30738699,2.257,2.500,1.070,1.39,7,7
1770561559.9868128,57.83449933,12.30741317,57.83449883,12.30740008,2.257,2.500,1.070,1.11,7,7
1770561560.9816365,57.83450533,12.30742367,57.83450208,12.30741187,2.257,2.500,1.070,1.61,7,7
1770561561.9711194,57.83449783,12.30741217,57.83449996,12.30741202,2.257,2.500,1.070,0.72,7,7
1770561562.9829962,57.83449000,12.30740433,57.83449498,12.30740818,2.190,2.500,1.000,0.61,8,8
1770561563.9726543,57.83448417,12.30739983,57.83448957,12.30740400,2.190,2.500,1.000,0.37,8,8
1770561564.9924572,57.83448400,12.30739067,57.83448679,12.30739734,2.190,2.500,1.000,0.15,8,8
1770561565.9732141,57.83448150,12.30738083,57.83448414,12.30738908,2.210,2.500,1.020,0.34,7,7
1770561566.9788654,57.83448383,12.30737817,57.83448399,12.30738363,2.210,2.500,1.020,1.23,7,7
1770561567.9808686,57.83448067,12.30736700,57.83448233,12.30737531,2.210,2.500,1.020,0.75,7,7
1770561568.977102,57.83447217,12.30734950,57.83447725,12.30736241,2.210,2.500,1.020,0.48,7,7
1770561569.982252,57.83446550,12.30734100,57.83447137,12.30735170,2.210,2.500,1.020,0.83,7,7
1770561570.9788442,57.83446550,12.30734133,57.83446844,12.30734652,2.210,2.500,1.020,0.42,7,7
1770561571.9746687,57.83445733,12.30733267,57.83446289,12.30733959,2.286,2.500,1.100,0.95,6,6
1770561572.9796538,57.83445733,12.30733083,57.83446011,12.30733521,2.286,2.500,1.100,0.65,6,6
1770561573.9742482,57.83445267,12.30732917,57.83445639,12.30733219,2.371,2.500,1.190,1.08,5,5
1770561574.969443,57.83445017,12.30732967,57.83445328,12.30733093,2.371,2.500,1.190,1.02,5,5
1770561575.9740474,57.83445033,12.30732950,57.83445181,12.30733021,2.371,2.500,1.190,0.44,5,5
1770561576.9694586,57.83444750,12.30733133,57.83444965,12.30733077,2.286,2.500,1.100,0.59,6,6
1770561577.9663029,57.83444650,12.30732867,57.83444808,12.30732972,2.286,2.500,1.100,0.50,6,6
1770561578.9712877,57.83445383,12.30733583,57.83445095,12.30733278,2.286,2.500,1.100,0.96,6,6
1770561579.9727044,57.83446000,12.30734133,57.83445548,12.30733706,2.286,2.500,1.100,1.55,6,6
1770561580.9723566,57.83445300,12.30732983,57.83445424,12.30733344,2.286,2.500,1.100,0.41,6,6
1770561581.9783049,57.83444900,12.30732550,57.83445162,12.30732947,2.286,2.500,1.100,0.72,6,6
1770561582.9737375,57.83444533,12.30732267,57.83444848,12.30732607,2.286,2.500,1.100,0.82,6,6
1770561583.9687028,57.83444333,12.30731150,57.83444590,12.30731878,2.286,2.500,1.100,1.33,6,6
1770561584.9762428,57.83444883,12.30731583,57.83444737,12.30731731,2.286,2.500,1.100,0.42,6,6
1770561585.969504,57.83443950,12.30729283,57.83444343,12.30730507,2.286,2.500,1.100,2.25,6,6
1770561586.9764068,57.83444267,12.30729883,57.83444305,12.30730195,2.286,2.500,1.100,0.96,6,6
1770561587.97072,57.83443850,12.30729433,57.83444078,12.30729814,2.286,2.500,1.100,1.33,6,6
1770561588.9765427,57.83444400,12.30730467,57.83444239,12.30730140,2.286,2.500,1.100,0.38,6,6
1770561589.9821675,57.83444750,12.30730533,57.83444494,12.30730337,2.286,2.500,1.100,0.10,6,6
1770561590.976907,57.83445417,12.30730800,57.83444956,12.30730568,2.286,2.500,1.100,0.78,6,6
1770561591.9842112,57.83445700,12.30731067,57.83445328,12.30730818,2.286,2.500,1.100,1.62,6,6
1770561592.97792,57.83445350,12.30729433,57.83445339,12.30730125,2.210,2.500,1.020,0.59,7,7
1770561593.9717617,57.83446250,12.30728917,57.83445794,12.30729521,2.210,2.500,1.020,1.63,7,7
1770561594.980819,57.83446450,12.30727217,57.83446122,12.30728369,2.210,2.500,1.020,1.30,7,7
1770561595.9752562,57.83445950,12.30725217,57.83446036,12.30726793,2.210,2.500,1.020,0.84,7,7
1770561596.9752486,57.83446450,12.30725033,57.83446243,12.30725913,2.181,2.500,0.990,0.83,8,8
1770561597.9759424,57.83446583,12.30724483,57.83446413,12.30725198,2.181,2.500,0.990,0.59,8,8
1770561598.982979,57.83446817,12.30725567,57.83446615,12.30725382,2.257,2.500,1.070,0.68,7,7
1770561599.979049,57.83446933,12.30725933,57.83446774,12.30725658,2.257,2.500,1.070,0.68,7,7
1770561600.985425,57.83446617,12.30725833,57.83446695,12.30725746,2.257,2.500,1.070,0.06,7,7
1770561601.9802525,57.83446950,12.30726100,57.83446823,12.30725923,2.257,2.500,1.070,0.39,7,7
1770561602.974726,57.83446750,12.30725883,57.83446786,12.30725903,2.257,2.500,1.070,0.32,7,7
1770561603.9874284,57.83447133,12.30726400,57.83446960,12.30726152,2.257,2.500,1.070,0.71,7,7
1770561604.9777935,57.83447017,12.30726150,57.83446988,12.30726151,2.257,2.500,1.070,0.53,7,7
1770561605.985097,57.83447417,12.30726283,57.83447202,12.30726217,2.257,2.500,1.070,0.90,7,7
1770561606.9775405,57.83447100,12.30726133,57.83447151,12.30726175,2.257,2.500,1.070,0.66,7,7
1770561607.9839537,57.83446050,12.30726083,57.83446601,12.30726129,2.257,2.500,1.070,1.55,7,7
1770561608.971016,57.83445217,12.30725783,57.83445909,12.30725956,2.257,2.500,1.070,2.09,7,7
1770561609.987951,57.83445683,12.30726533,57.83445796,12.30726245,2.257,2.500,1.070,0.66,7,7
1770561610.973082,57.83446567,12.30727417,57.83446181,12.30726831,2.257,2.500,1.070,0.86,7,7
1770561611.9754367,57.83446283,12.30728383,57.83446232,12.30727607,2.257,2.500,1.070,0.92,7,7
1770561612.9809682,57.83447800,12.30730000,57.83447016,12.30728804,2.257,2.500,1.070,2.86,7,7
1770561613.9763012,57.83447917,12.30730350,57.83447466,12.30729577,2.257,2.500,1.070,2.35,7,7
1770561614.9711854,57.83448233,12.30732233,57.83447850,12.30730905,2.257,2.500,1.070,3.00,8,8
1770561615.9663026,57.83447883,12.30733117,57.83447867,12.30732011,2.286,2.500,1.100,2.54,7,7
1770561616.982869,57.83448183,12.30736300,57.83448025,12.30734155,2.429,2.500,1.250,3.94,5,5
1770561617.9727414,57.83448817,12.30739917,57.83448421,12.30737036,2.286,2.500,1.100,5.17,6,6
1770561618.985301,57.83448867,12.30741867,57.83448644,12.30739451,2.286,2.500,1.100,4.87,6,6
1770561619.9809868,57.83449017,12.30742700,57.83448830,12.30741076,2.286,2.500,1.100,4.03,6,6
1770561620.975442,57.83448850,12.30742067,57.83448840,12.30741571,2.286,2.500,1.100,2.58,6,6
1770561621.9809375,57.83447917,12.30740433,57.83448378,12.30741002,2.286,2.500,1.100,0.73,6,6
1770561622.9755661,57.83447483,12.30739583,57.83447931,12.30740293,2.219,2.500,1.030,0.09,7,7
1770561623.9713545,57.83447467,12.30737900,57.83447699,12.30739096,2.219,2.500,1.030,0.77,7,7
1770561624.966448,57.83447100,12.30736250,57.83447399,12.30737673,2.219,2.500,1.030,1.58,7,7
1770561625.9733741,57.83447067,12.30734167,57.83447233,12.30735920,2.371,2.500,1.190,2.51,6,6
1770561626.979175,57.83447617,12.30732233,57.83447425,12.30734077,2.371,2.500,1.190,2.87,6,6
1770561627.9740152,57.83447550,12.30731483,57.83447487,12.30732780,2.371,2.500,1.190,2.40,6,6
